variedad,edad,cortes,lluvias,grupo_tenencia,pct_diatrea,tipocorte,madurada,dosismad,semsmad,vejez,mes,me,TCH,sacarosa,nivel_TCH,nivel_sacarosa,variedad_cod,tipocorte_cod,madurada_cod,nivel_TCH_num,nivel_sacarosa_num
CC01-1940,12.1,2,244,2,2.5,Mecanizado Verde,SI,1.0,6.7,1.9,5,7.4,134,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,11.1,3,21,2,2.1,Mecanizado Verde,SI,0.8,4.0,1.5,4,9.6,122,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,13.7,1,0,3,4.4,Mecanizado Verde,SI,1.1,10.4,3.5,10,9.2,178,13.5,Alto,Alto,0,0,0,2,2
CC01-1940,13.1,1,438,3,3.2,Mecanizado Verde,SI,1.0,10.4,2.5,5,10.1,146,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,13.0,2,61,3,2.1,Mecanizado Verde,SI,0.8,9.6,10.6,10,8.9,151,13.7,Medio,Alto,0,0,0,1,2
CC01-1940,14.3,1,0,3,4.4,Mecanizado Verde,SI,1.1,9.1,3.1,9,7.5,177,13.6,Alto,Alto,0,0,0,2,2
CC01-1940,12.5,2,69,3,2.1,Mecanizado Verde,SI,0.8,9.7,2.7,10,9.3,143,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,13.4,1,441,3,3.2,Mecanizado Verde,SI,1.0,10.1,2.2,5,9.8,140,11.7,Medio,Bajo,0,0,0,1,0
CC01-1940,12.6,2,69,3,2.1,Mecanizado Verde,SI,0.8,9.9,2.2,10,8.8,145,14.1,Medio,Alto,0,0,0,1,2
CC01-1940,13.1,1,0,3,5.3,Mecanizado Verde,SI,1.1,7.4,2.7,9,7.1,165,14.0,Alto,Alto,0,0,0,2,2
CC01-1940,13.2,1,0,3,4.4,Mecanizado Verde,SI,1.1,7.0,2.6,9,7.7,174,14.0,Alto,Alto,0,0,0,2,2
CC01-1940,12.9,2,61,3,2.1,Mecanizado Verde,SI,0.8,9.4,2.5,10,8.5,155,14.0,Alto,Alto,0,0,0,2,2
CC01-1940,13.9,1,0,3,4.4,Mecanizado Verde,SI,1.1,8.7,2.8,9,9.7,180,13.7,Alto,Alto,0,0,0,2,2
CC01-1940,12.5,2,48,3,2.1,Mecanizado Verde,SI,0.8,9.1,2.9,10,9.7,159,13.8,Alto,Alto,0,0,0,2,2
CC01-1940,12.5,2,144,3,1.1,Mecanizado Verde,SI,0.8,9.9,14.3,6,9.6,159,11.9,Alto,Bajo,0,0,0,2,0
CC01-1940,13.6,1,224,3,4.9,Mecanizado Verde,SI,1.0,14.0,2.8,3,9.6,152,12.4,Medio,Bajo,0,0,0,1,0
CC01-1940,13.3,2,222,3,4.3,Mecanizado Verde,SI,0.8,8.9,2.6,5,8.6,122,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.6,3,0,3,5.3,Mecanizado Verde,SI,1.1,8.1,2.7,5,11.7,161,11.6,Alto,Bajo,0,0,0,2,0
CC01-1940,12.8,4,204,3,3.1,Mecanizado Verde,SI,0.8,9.1,2.8,6,9.4,126,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.9,1,256,3,3.2,Mecanizado Verde,SI,1.0,6.9,2.0,4,9.8,143,11.9,Medio,Bajo,0,0,0,1,0
CC01-1940,12.4,5,48,3,2.1,Mecanizado Verde,SI,0.8,9.0,2.8,10,8.6,137,13.7,Medio,Alto,0,0,0,1,2
CC01-1940,12.9,1,272,3,3.2,Mecanizado Verde,SI,1.0,7.0,2.0,4,6.7,156,11.5,Alto,Bajo,0,0,0,2,0
CC01-1940,12.9,5,61,3,2.1,Mecanizado Verde,SI,0.8,8.9,2.8,10,9.7,127,13.7,Bajo,Alto,0,0,0,0,2
CC01-1940,18.2,13,0,3,4.4,Mecanizado Verde,SI,0.8,7.7,2.7,12,9.5,152,11.6,Medio,Bajo,0,0,0,1,0
CC01-1940,13.4,3,0,3,4.4,Mecanizado Verde,SI,0.8,1.7,2.5,1,7.8,147,10.2,Medio,Bajo,0,0,0,1,0
CC01-1940,12.5,5,0,3,4.4,Mecanizado Verde,SI,0.8,9.7,20.9,12,10.0,112,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,12.8,6,137,3,4.4,Mecanizado Verde,SI,0.8,9.9,2.7,1,9.7,113,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,13.4,1,0,3,4.4,Mecanizado Verde,SI,0.7,9.1,24.6,5,9.6,159,12.1,Alto,Bajo,0,0,0,2,0
CC01-1940,12.5,2,88,3,3.0,Mecanizado Verde,SI,0.8,9.1,25.3,9,10.0,139,12.5,Medio,Medio,0,0,0,1,1
CC01-1940,13.6,1,205,3,4.4,Mecanizado Verde,SI,0.8,9.4,2.4,1,8.6,97,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,12.0,2,83,3,2.1,Mecanizado Verde,SI,0.8,6.3,7.4,10,12.2,146,13.5,Medio,Alto,0,0,0,1,2
CC01-1940,13.9,1,0,3,3.7,Mecanizado Verde,SI,1.0,8.0,2.2,1,10.1,134,12.6,Medio,Medio,0,0,0,1,1
CC01-1940,12.4,2,26,3,3.7,Mecanizado Verde,SI,0.8,9.0,2.3,2,8.8,116,11.9,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.2,1,0,3,3.1,Mecanizado Verde,SI,0.5,8.1,0.7,10,7.1,104,13.1,Bajo,Medio,0,0,0,0,1
CC01-1940,13.7,1,0,3,2.6,Mecanizado Verde,SI,0.8,7.7,1.7,10,12.7,126,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,12.6,2,119,3,2.1,Mecanizado Verde,SI,0.8,9.0,2.0,10,8.3,120,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,13.7,1,0,3,2.6,Mecanizado Verde,SI,0.8,8.0,2.2,10,7.8,146,14.2,Medio,Alto,0,0,0,1,2
CC01-1940,12.5,2,119,3,2.1,Mecanizado Verde,SI,0.8,9.0,2.5,10,10.5,121,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,13.7,1,0,3,2.6,Mecanizado Verde,SI,0.8,7.6,1.7,10,8.3,139,14.1,Medio,Alto,0,0,0,1,2
CC01-1940,12.6,2,78,3,2.1,Mecanizado Verde,SI,0.8,8.9,3.6,10,8.0,110,16.0,Bajo,Alto,0,0,0,0,2
CC01-1940,13.5,1,91,3,2.1,Mecanizado Verde,SI,0.8,6.7,2.0,8,9.6,125,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,13.4,1,91,3,2.1,Mecanizado Verde,SI,0.8,6.4,2.4,8,9.5,135,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,14.0,1,110,3,2.1,Mecanizado Verde,SI,0.8,9.0,2.2,9,9.0,135,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,13.9,1,0,3,2.6,Mecanizado Verde,SI,0.8,11.6,1.9,10,9.7,111,14.4,Bajo,Alto,0,0,0,0,2
CC01-1940,12.6,2,78,3,2.1,Mecanizado Verde,SI,0.8,8.9,1.9,10,10.2,127,13.9,Bajo,Alto,0,0,0,0,2
CC01-1940,13.9,1,187,3,4.4,Mecanizado Verde,SI,0.8,10.0,2.8,1,10.9,99,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,12.9,1,0,3,3.8,Mecanizado Verde,SI,0.8,4.3,2.5,7,8.3,143,11.7,Medio,Bajo,0,0,0,1,0
CC01-1940,14.3,1,228,3,4.4,Mecanizado Verde,SI,1.0,9.0,2.5,1,6.6,115,11.6,Bajo,Bajo,0,0,0,0,0
CC01-1940,14.0,1,0,3,2.6,Mecanizado Verde,SI,0.8,11.7,2.3,10,5.4,109,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,12.6,2,119,3,2.1,Mecanizado Verde,SI,0.8,9.0,2.0,10,10.8,137,14.8,Medio,Alto,0,0,0,1,2
CC01-1940,12.4,2,123,3,5.7,Mecanizado Verde,SI,0.8,-1.6,7.4,12,9.1,197,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,13.2,3,0,3,3.1,Mecanizado Verde,SI,0.5,5.4,1.6,3,8.1,188,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,14.2,2,123,3,2.1,Mecanizado Verde,SI,0.8,6.0,1.8,2,9.0,194,12.4,Alto,Bajo,0,0,0,2,0
CC01-1940,13.5,3,0,3,2.1,Mecanizado Verde,SI,0.8,11.7,2.0,1,9.3,176,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,13.1,1,0,3,9.0,Mecanizado Verde,SI,0.8,7.3,2.9,10,8.5,149,12.7,Medio,Medio,0,0,0,1,1
CC01-1940,12.3,4,0,3,4.4,Mecanizado Verde,SI,1.2,8.4,2.1,10,7.8,119,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,13.2,1,0,3,4.4,Mecanizado Verde,SI,0.8,8.0,2.0,10,10.6,171,12.6,Alto,Medio,0,0,0,2,1
CC01-1940,12.6,2,0,3,9.4,Mecanizado Verde,SI,1.0,8.6,2.0,11,7.7,155,14.1,Alto,Alto,0,0,0,2,2
CC01-1940,12.2,14,46,3,9.4,Mecanizado Verde,SI,0.8,6.4,2.1,10,8.6,137,12.5,Medio,Medio,0,0,0,1,1
CC01-1940,13.2,12,0,3,11.1,Mecanizado Verde,SI,0.8,10.1,2.4,8,11.8,186,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,13.9,13,0,3,8.8,Mecanizado Verde,SI,0.8,14.7,2.4,10,6.3,138,13.6,Medio,Alto,0,0,0,1,2
CC01-1940,13.5,11,0,3,13.9,Mecanizado Verde,SI,0.8,11.4,2.6,6,10.4,176,11.2,Alto,Bajo,0,0,0,2,0
CC01-1940,13.6,1,0,3,9.4,Mecanizado Verde,SI,0.8,10.4,2.2,9,9.0,149,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,12.3,5,177,1,7.7,Mecanizado Verde,SI,1.2,10.0,1.7,5,8.7,116,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,13.0,5,231,1,1.6,Mecanizado Verde,SI,1.5,9.9,7.5,4,12.2,123,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.2,6,281,1,6.1,Mecanizado Verde,SI,1.2,9.3,11.4,4,10.5,120,12.1,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.7,7,59,1,7.7,Mecanizado Verde,SI,1.2,7.4,6.3,4,12.6,109,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.8,2,62,1,9.6,Mecanizado Verde,SI,0.8,7.7,2.8,6,9.9,139,11.8,Medio,Bajo,0,0,0,1,0
CC01-1940,14.1,2,0,3,0.7,Mecanizado Verde,SI,1.0,7.4,2.6,1,11.7,249,10.8,Alto,Bajo,0,0,0,2,0
CC01-1940,14.1,3,176,3,3.2,Mecanizado Verde,SI,1.1,9.1,2.6,3,11.1,217,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,12.3,4,0,3,6.1,Mecanizado Verde,SI,0.8,4.4,2.8,3,10.8,202,12.0,Alto,Bajo,0,0,0,2,0
CC01-1940,12.1,5,0,3,4.4,Mecanizado Verde,SI,0.5,7.6,1.3,3,11.0,158,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,12.8,1,113,3,3.2,Mecanizado Verde,SI,1.1,9.1,2.8,3,5.7,177,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,12.3,2,0,3,3.2,Mecanizado Verde,SI,0.8,4.4,2.9,3,9.9,166,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,12.1,3,0,3,4.4,Mecanizado Verde,SI,0.5,7.7,1.3,4,7.3,157,13.5,Alto,Alto,0,0,0,2,2
CC01-1940,13.8,1,0,3,5.6,Mecanizado Verde,SI,1.0,10.7,2.5,9,7.7,182,13.6,Alto,Alto,0,0,0,2,2
CC01-1940,15.7,2,0,3,14.9,Mecanizado Verde,SI,1.2,14.4,2.5,12,9.8,183,11.4,Alto,Bajo,0,0,0,2,0
CC01-1940,12.5,3,0,3,8.0,Mecanizado Verde,SI,1.0,8.9,3.4,12,8.0,145,12.7,Medio,Medio,0,0,0,1,1
CC01-1940,12.3,4,0,3,7.5,Mecanizado Verde,SI,1.0,11.7,2.6,12,9.8,145,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,12.4,4,0,3,7.5,Mecanizado Verde,SI,1.0,12.4,4.6,1,6.5,95,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.4,2,199,2,4.4,Mecanizado Verde,SI,1.2,9.9,2.3,11,8.4,151,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,13.1,3,205,2,4.4,Mecanizado Verde,SI,1.5,6.7,2.2,12,7.9,164,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,11.3,4,99,2,3.4,Mecanizado Verde,SI,1.2,6.4,2.4,12,12.4,176,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,12.4,5,153,2,2.3,Mecanizado Verde,SI,1.0,9.7,2.1,12,9.4,160,13.1,Alto,Medio,0,0,0,2,1
CC01-1940,13.2,1,43,2,25.5,Mecanizado Verde,SI,1.0,10.3,2.2,11,7.7,148,14.3,Medio,Alto,0,0,0,1,2
CC01-1940,12.7,6,143,2,4.4,Mecanizado Verde,SI,0.8,8.1,2.2,1,8.6,141,13.9,Medio,Alto,0,0,0,1,2
CC01-1940,12.6,1,77,2,7.9,Mecanizado Verde,SI,1.3,9.7,2.2,7,7.3,162,11.9,Alto,Bajo,0,0,0,2,0
CC01-1940,12.3,2,108,2,10.1,Mecanizado Verde,SI,1.2,8.9,2.7,7,8.8,144,12.5,Medio,Medio,0,0,0,1,1
CC01-1940,11.3,3,32,2,6.2,Mecanizado Verde,SI,0.8,5.0,2.4,7,8.8,147,11.6,Medio,Bajo,0,0,0,1,0
CC01-1940,11.7,3,212,2,13.1,Mecanizado Verde,SI,1.2,6.0,2.1,4,10.6,133,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.6,4,76,2,3.9,Mecanizado Verde,SI,1.4,3.4,1.9,4,9.6,148,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,11.5,5,53,2,5.7,Mecanizado Verde,SI,1.2,6.0,1.9,4,9.6,128,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,12.3,6,103,2,9.9,Mecanizado Verde,SI,1.2,9.6,1.8,4,9.1,134,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,11.5,2,80,2,3.4,Mecanizado Verde,SI,1.2,6.7,2.2,12,9.3,140,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,12.7,3,120,2,2.3,Mecanizado Verde,SI,1.0,11.3,2.3,12,7.3,139,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,12.2,4,118,2,4.4,Mecanizado Verde,SI,0.8,7.9,3.0,1,7.5,104,13.9,Bajo,Alto,0,0,0,0,2
CC01-1940,12.9,1,311,2,6.1,Mecanizado Verde,SI,1.0,7.7,26.6,5,11.2,135,11.7,Medio,Bajo,0,0,0,1,0
CC01-1940,11.9,2,111,2,4.2,Mecanizado Verde,SI,0.8,7.6,1.8,5,9.9,60,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.4,1,155,2,3.1,Mecanizado Verde,SI,1.0,9.9,2.3,1,9.9,105,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,11.7,2,59,2,3.1,Mecanizado Verde,SI,0.8,7.7,2.4,1,12.2,95,13.1,Bajo,Medio,0,0,0,0,1
CC01-1940,11.9,5,130,1,3.6,Mecanizado Verde,SI,0.8,8.1,14.8,5,9.1,134,12.5,Medio,Medio,0,0,0,1,1
CC01-1940,12.9,2,328,1,2.8,Mecanizado Verde,SI,1.2,11.3,2.7,12,7.4,157,12.1,Alto,Bajo,0,0,0,2,0
CC01-1940,11.9,4,17,1,3.9,Mecanizado Verde,SI,1.2,9.6,2.3,2,8.3,143,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,12.1,3,64,1,5.4,Mecanizado Verde,SI,0.8,8.4,2.0,12,7.1,129,13.9,Bajo,Alto,0,0,0,0,2
CC01-1940,12.5,4,319,1,1.9,Mecanizado Verde,SI,1.0,7.9,3.1,12,9.6,150,12.7,Medio,Medio,0,0,0,1,1
CC01-1940,13.5,5,298,1,1.2,Mecanizado Verde,SI,1.2,8.3,2.4,2,7.6,160,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,6,17,1,1.0,Mecanizado Verde,SI,1.2,9.6,2.1,2,8.8,153,13.7,Medio,Alto,0,0,0,1,2
CC01-1940,13.2,3,465,1,2.3,Mecanizado Verde,SI,1.2,13.3,2.4,6,9.0,181,11.5,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,4,224,1,2.8,Mecanizado Verde,SI,1.7,7.1,2.2,6,11.2,145,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,11.9,6,130,1,3.1,Mecanizado Verde,SI,0.8,8.1,4.2,5,10.8,148,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,12.0,2,245,1,3.1,Mecanizado Verde,SI,1.2,8.9,2.2,12,8.7,162,12.9,Alto,Medio,0,0,0,2,1
CC01-1940,11.9,4,17,1,3.8,Mecanizado Verde,SI,1.2,9.1,8.1,2,10.5,158,13.2,Alto,Alto,0,0,0,2,2
CC01-1940,12.7,1,108,2,4.5,Mecanizado Verde,SI,1.0,8.1,2.3,11,7.0,82,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,13.1,2,176,2,3.7,Mecanizado Verde,SI,0.8,13.6,1.6,12,9.4,71,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,13.1,1,163,2,4.4,Mecanizado Verde,SI,1.0,8.4,2.4,11,7.8,140,11.8,Medio,Bajo,0,0,0,1,0
CC01-1940,13.1,2,176,2,4.4,Mecanizado Verde,SI,0.8,13.6,1.6,12,10.0,123,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.7,3,220,2,4.4,Mecanizado Verde,SI,1.0,14.1,2.3,1,8.2,121,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,11.9,2,0,3,4.0,Mecanizado Verde,SI,0.8,7.9,2.0,3,8.7,123,13.1,Bajo,Medio,0,0,0,0,1
CC01-1940,11.9,2,0,3,4.0,Mecanizado Verde,SI,0.8,7.6,3.2,3,9.4,149,11.5,Medio,Bajo,0,0,0,1,0
CC01-1940,12.9,2,0,3,4.6,Mecanizado Verde,SI,1.0,12.7,2.1,11,11.3,161,11.9,Alto,Bajo,0,0,0,2,0
CC01-1940,12.2,3,62,3,4.7,Mecanizado Verde,SI,1.0,9.9,2.0,11,11.0,133,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.3,1,0,3,2.6,Mecanizado Verde,SI,0.8,10.3,0.4,6,10.3,164,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,2,112,3,3.9,Mecanizado Verde,SI,0.8,6.4,2.0,6,8.3,130,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,12.4,4,81,2,3.5,Mecanizado Verde,SI,1.2,9.6,5.7,11,7.6,123,14.6,Bajo,Alto,0,0,0,0,2
CC01-1940,16.2,1,498,2,3.7,Mecanizado Verde,SI,1.2,6.7,2.8,4,5.6,115,11.9,Bajo,Bajo,0,0,0,0,0
CC01-1940,16.5,1,508,2,3.2,Mecanizado Verde,SI,1.2,8.0,2.7,4,7.3,173,13.0,Alto,Medio,0,0,0,2,1
CC01-1940,12.2,2,181,2,3.7,Mecanizado Verde,SI,1.0,6.9,8.8,5,9.9,122,11.6,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.1,3,165,2,4.2,Mecanizado Verde,SI,1.0,3.3,1.6,4,13.3,119,11.8,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.1,2,192,2,3.2,Mecanizado Verde,SI,1.2,7.9,7.7,1,8.2,162,11.4,Alto,Bajo,0,0,0,2,0
CC01-1940,11.6,4,16,2,2.9,Mecanizado Verde,SI,1.2,9.1,1.6,2,8.6,130,13.1,Bajo,Medio,0,0,0,0,1
CC01-1940,13.1,1,191,2,5.7,Mecanizado Verde,SI,1.0,8.0,1.8,4,10.5,142,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,12.3,2,133,2,3.2,Mecanizado Verde,SI,1.5,10.4,2.0,8,9.6,134,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,12.2,3,48,2,5.7,Mecanizado Verde,SI,1.2,8.7,14.5,8,7.0,124,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.5,1,342,2,2.8,Mecanizado Verde,SI,1.2,6.1,4.4,1,10.1,160,11.6,Alto,Bajo,0,0,0,2,0
CC01-1940,11.7,3,55,2,2.7,Mecanizado Verde,SI,1.4,4.9,20.0,1,8.7,129,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.7,2,0,3,7.1,Mecanizado Verde,SI,0.8,6.1,3.4,1,7.7,113,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,12.3,3,6,3,6.6,Mecanizado Verde,SI,0.8,8.4,3.2,1,8.6,137,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,11.7,3,0,3,7.8,Mecanizado Verde,SI,0.8,6.1,2.7,1,8.5,145,11.9,Medio,Bajo,0,0,0,1,0
CC01-1940,11.7,2,0,3,7.1,Mecanizado Verde,SI,0.8,6.6,2.8,1,8.6,117,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.3,3,6,3,6.6,Mecanizado Verde,SI,0.8,9.0,2.6,1,9.3,137,12.5,Medio,Medio,0,0,0,1,1
CC01-1940,12.8,2,0,3,7.7,Mecanizado Verde,SI,0.8,10.4,2.9,2,9.4,126,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.3,3,107,3,6.6,Mecanizado Verde,SI,0.8,10.1,2.3,3,8.4,149,13.4,Medio,Alto,0,0,0,1,2
CC01-1940,13.6,1,252,1,3.3,Mecanizado Verde,SI,0.5,11.7,1.4,11,13.1,103,13.3,Bajo,Alto,0,0,0,0,2
CC01-1940,13.0,2,206,1,3.7,Mecanizado Verde,SI,1.2,12.4,1.8,12,14.4,75,11.6,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.7,5,204,1,3.3,Mecanizado Verde,SI,0.5,11.6,12.6,11,12.4,158,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,12.6,6,101,1,3.3,Mecanizado Verde,SI,1.0,11.0,2.1,11,10.2,112,13.1,Bajo,Medio,0,0,0,0,1
CC01-1940,12.1,7,277,1,2.9,Mecanizado Verde,SI,1.0,9.6,3.3,4,9.0,138,11.3,Medio,Bajo,0,0,0,1,0
CC01-1940,12.6,5,117,1,3.3,Mecanizado Verde,SI,1.0,12.3,2.1,10,9.5,129,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,13.4,6,108,1,3.5,Mecanizado Verde,SI,0.8,15.3,2.3,11,9.6,119,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,13.4,4,126,1,3.3,Mecanizado Verde,SI,0.8,15.4,1.5,10,12.8,167,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,13.4,5,115,1,3.7,Mecanizado Verde,SI,0.8,15.3,1.7,11,8.4,107,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,12.9,2,270,1,3.7,Mecanizado Verde,SI,1.1,7.3,19.4,5,8.4,122,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,11.5,3,165,1,3.1,Mecanizado Verde,SI,1.2,6.0,1.5,4,12.2,133,11.7,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.3,4,176,1,3.1,Mecanizado Verde,SI,1.0,9.3,1.9,4,10.0,107,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.3,6,181,1,5.6,Mecanizado Verde,SI,1.1,7.1,17.4,5,8.4,151,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,12.3,8,176,1,2.9,Mecanizado Verde,SI,1.0,9.4,17.0,4,8.6,140,12.1,Medio,Bajo,0,0,0,1,0
CC01-1940,15.5,3,355,1,5.2,Mecanizado Verde,SI,1.2,20.1,2.4,12,8.2,142,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,12.2,5,114,1,3.3,Mecanizado Verde,SI,0.5,8.9,21.8,10,10.7,124,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,12.6,6,69,1,4.6,Mecanizado Verde,SI,0.8,11.4,1.5,11,10.0,117,13.3,Bajo,Alto,0,0,0,0,2
CC01-1940,13.0,3,96,1,3.7,Mecanizado Verde,SI,1.0,12.4,22.1,12,9.1,106,11.9,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.4,3,197,1,3.1,Mecanizado Verde,SI,1.0,15.0,22.2,11,8.9,129,13.8,Bajo,Alto,0,0,0,0,2
CC01-1940,12.7,4,83,1,3.1,Mecanizado Verde,SI,1.0,11.4,3.1,11,10.6,100,14.4,Bajo,Alto,0,0,0,0,2
CC01-1940,14.8,2,214,1,3.3,Mecanizado Verde,SI,0.8,19.6,14.5,11,14.6,130,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.6,3,47,1,3.7,Mecanizado Verde,SI,1.0,10.9,2.1,11,9.9,123,14.6,Bajo,Alto,0,0,0,0,2
CC01-1940,14.6,1,272,1,6.9,Mecanizado Verde,SI,1.0,8.4,2.1,12,7.8,152,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,12.9,2,278,1,5.3,Mecanizado Verde,SI,1.0,13.3,1.8,12,8.5,116,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,11.2,3,92,1,6.0,Mecanizado Verde,SI,1.2,4.3,1.7,8,7.5,149,12.6,Medio,Medio,0,0,0,1,1
CC01-1940,14.1,4,161,1,3.9,Mecanizado Verde,SI,0.8,16.4,1.6,10,9.4,140,15.1,Medio,Alto,0,0,0,1,2
CC01-1940,13.0,1,128,1,1.4,Mecanizado Verde,SI,1.0,7.6,3.0,3,8.6,112,13.6,Bajo,Alto,0,0,0,0,2
CC01-1940,12.2,4,469,1,7.5,Mecanizado Verde,SI,1.2,3.4,1.9,5,12.2,158,11.1,Alto,Bajo,0,0,0,2,0
CC01-1940,11.9,5,278,1,3.6,Mecanizado Verde,SI,1.2,5.9,1.4,5,8.6,129,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.0,6,251,1,3.6,Mecanizado Verde,SI,0.8,3.6,1.8,4,13.8,138,11.1,Medio,Bajo,0,0,0,1,0
CC01-1940,12.0,3,114,1,0.6,Mecanizado Verde,SI,1.0,9.1,4.6,10,9.1,143,13.2,Medio,Alto,0,0,0,1,2
CC01-1940,13.3,1,0,3,3.2,Mecanizado Verde,SI,0.8,11.6,2.9,9,6.9,144,13.9,Medio,Alto,0,0,0,1,2
CC01-1940,12.6,2,105,3,2.7,Mecanizado Verde,SI,0.8,9.0,3.1,10,9.0,156,13.2,Alto,Alto,0,0,0,2,2
CC01-1940,14.3,1,452,3,9.0,Mecanizado Verde,SI,1.0,7.3,3.1,5,8.3,165,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,12.4,2,0,3,2.8,Mecanizado Verde,SI,0.8,7.6,2.4,6,12.6,166,11.8,Alto,Bajo,0,0,0,2,0
CC01-1940,12.2,3,127,3,2.7,Mecanizado Verde,SI,0.8,6.9,3.0,6,9.7,179,11.5,Alto,Bajo,0,0,0,2,0
CC01-1940,14.4,2,268,3,8.5,Mecanizado Verde,SI,1.0,7.6,2.8,3,8.8,157,12.4,Alto,Bajo,0,0,0,2,0
CC01-1940,12.1,2,0,3,5.8,Mecanizado Verde,SI,1.0,5.1,2.6,7,9.0,184,12.9,Alto,Medio,0,0,0,2,1
